415	1208
612	879
533	984
676	900
764	841
619	955
653	1050
764	775
508	939
624	873
575	915
475	1137
614	1120
796	835
782	868
254	1230
712	864
627	936
607	765
654	952
604	807
618	931
531	892
857	803
524	1099
594	1010
629	888
592	869
671	831
711	970
626	995
769	671
540	904
546	1003
743	761
531	1058
663	916
491	1057
716	913
659	771
754	815
627	898
663	830
676	855
500	960
491	1011
647	879
667	1007
694	817
571	953
