299	1226
281	1370
298	1365
217	1326
377	1311
448	1544
320	1305
342	1466
414	1393
308	927
351	1434
279	1161
276	1210
376	1559
354	1168
351	1293
354	1490
354	1399
420	1254
416	1394
449	1401
265	1111
402	1266
280	1189
316	1513
300	1155
266	1138
192	1010
513	1343
421	1535
327	1119
310	1194
264	1400
421	1519
391	1433
370	1363
433	1489
370	1326
388	1269
367	1369
211	1011
276	1252
344	1314
335	1422
420	1249
375	1266
443	1503
420	1272
228	1333
315	1320
